file_name	sample_start	sample_end	timestamp_start	timestamp_end	scream_type	video_id	audio
gG3JZ5vGJsk.wav	7117266	7215421	161.39	163.61	midfry	gG3JZ5vGJsk	"[-0.19801673 -0.14981611 -0.20959357 ... -0.01126647  0.09858936
  0.10838157]"
gG3JZ5vGJsk.wav	7261996	7370654	164.67	167.14	midfry	gG3JZ5vGJsk	"[-0.05868709 -0.00488296  0.00720237 ... -0.00154118  0.04623554
  0.08500931]"
gG3JZ5vGJsk.wav	7427695	7542983	168.43	171.04	midfry	gG3JZ5vGJsk	[0.44534135 0.31963561 0.06007569 ... 0.48109378 0.58116398 0.71547594]
gG3JZ5vGJsk.wav	7581320	7701747	171.91	174.64	midfry	gG3JZ5vGJsk	"[-0.05132589  0.09930843  0.16238951 ...  0.23473734  0.22140971
  0.19734974]"
gG3JZ5vGJsk.wav	7753730	7864312	175.82	178.33	midfry	gG3JZ5vGJsk	"[ 0.10469375  0.03968932 -0.02710044 ...  0.14050722  0.13640248
  0.13509018]"
gG3JZ5vGJsk.wav	11163498	11276301	253.14	255.7	midfry	gG3JZ5vGJsk	"[-0.86289542 -0.91782022 -0.9202323  ...  0.1167632   0.05696815
  0.05549325]"
gG3JZ5vGJsk.wav	11313295	11433752	256.54	259.27	midfry	gG3JZ5vGJsk	"[-0.38438063 -0.32676168 -0.15428632 ... -0.32850124 -0.38709677
 -0.53399762]"
gG3JZ5vGJsk.wav	11488230	11623360	260.5	263.57	midfry	gG3JZ5vGJsk	"[-0.11078219 -0.15956603 -0.20358898 ...  0.50532548  0.55525376
  0.65199744]"
gG3JZ5vGJsk.wav	11654305	11762895	264.27	266.73	midfry	gG3JZ5vGJsk	[0.41076388 0.41199988 0.40794092 ... 0.15298929 0.05488754 0.02888577]
gG3JZ5vGJsk.wav	11827376	11932212	268.19	270.57	midfry	gG3JZ5vGJsk	"[-0.384167   -0.38814966 -0.37333293 ...  0.07194739  0.04002503
  0.07319864]"
gG3JZ5vGJsk.wav	11986485	12099731	271.8	274.37	midfry	gG3JZ5vGJsk	"[-0.43076876 -0.49133274 -0.59570605 ... -0.26880703 -0.26802881
 -0.39545885]"
gG3JZ5vGJsk.wav	12152000	12261275	275.56	278.03	midfry	gG3JZ5vGJsk	"[ 0.15559588 -0.03932576 -0.20814814 ... -0.60743452 -0.59071685
 -0.55637409]"
gG3JZ5vGJsk.wav	12308970	12486227	279.11	283.13	midfry	gG3JZ5vGJsk	"[-0.24881741 -0.15759758 -0.13701285 ... -0.1342204  -0.2501297
 -0.3149968 ]"
K5pMoSECagE.wav	718848	1150433	16.3	26.09	midfry	K5pMoSECagE	"[ 0.19099248  0.13194919  0.08029824 ... -0.00370412 -0.03007806
  0.08109311]"
K5pMoSECagE.wav	1516052	2308867	34.38	52.36	midfry	K5pMoSECagE	"[ 0.31144139  0.2775811   0.26178777 ... -0.01435896 -0.0138554
 -0.05012665]"
K5pMoSECagE.wav	2597548	2717338	58.9	61.62	midfry	K5pMoSECagE	"[-0.25313197 -0.16787026 -0.14421175 ... -0.13248454 -0.1416685
 -0.1467236 ]"
K5pMoSECagE.wav	3092480	3401647	70.12	77.13	midfry	K5pMoSECagE	"[ 0.04121824  0.03429281  0.05594472 ...  0.21518181  0.12406865
 -0.00530153]"
K5pMoSECagE.wav	3481951	3800664	78.96	86.18	midfry	K5pMoSECagE	"[-0.34739722 -0.33767391 -0.34961701 ... -0.00065656  0.03159293
 -0.00919181]"
K5pMoSECagE.wav	3872966	4046369	87.82	91.75	midfry	K5pMoSECagE	[0.42270396 0.41193873 0.36368418 ... 0.37704622 0.35479258 0.43647689]
K5pMoSECagE.wav	4662016	4964253	105.71	112.57	midfry	K5pMoSECagE	"[ 0.22215495  0.10494368 -0.00944764 ...  0.10223525  0.0239935
  0.0525276 ]"
K5pMoSECagE.wav	4988780	5169922	113.12	117.23	midfry	K5pMoSECagE	[0.07459596 0.05529804 0.0099657  ... 0.23313556 0.2695065  0.24459998]
K5pMoSECagE.wav	5192572	5466597	117.75	123.96	midfry	K5pMoSECagE	"[-0.45996675 -0.48997032 -0.4832269  ...  0.21930111  0.18664056
  0.11967246]"
K5pMoSECagE.wav	5852017	6742035	132.7	152.88	midfry	K5pMoSECagE	[0.08308596 0.09387191 0.09795937 ... 0.28271918 0.27749716 0.32559874]
K5pMoSECagE.wav	8610560	8907264	195.25	201.98	midfry	K5pMoSECagE	"[ 0.02916026  0.02108955  0.01353126 ... -0.12773828 -0.07790482
 -0.01521266]"
K5pMoSECagE.wav	8936064	9300266	202.63	210.89	midfry	K5pMoSECagE	[0.25862851 0.28521891 0.12115565 ... 0.05519007 0.09380368 0.17684804]
K5pMoSECagE.wav	9322616	9422057	211.4	213.65	midfry	K5pMoSECagE	"[-0.05590399 -0.06777741 -0.08764622 ... -0.25020348 -0.24696382
 -0.23216993]"
K5pMoSECagE.wav	9891437	10003968	224.3	226.85	midfry	K5pMoSECagE	"[-0.02530718 -0.03169772 -0.01987283 ... -0.32234777 -0.2767056
 -0.24577284]"
j4xCb_OU_lM.wav	5696768	5755904	118.68	119.91	midfry	j4xCb_OU_lM	"[ 0.14439567  0.12968064  0.15521868 ... -0.04688194 -0.06392507
 -0.06721285]"
j4xCb_OU_lM.wav	6726249	7470791	140.13	155.64	highfry	j4xCb_OU_lM	"[-0.52847656 -0.52340606 -0.47868756 ... -0.62196997 -0.59189048
 -0.53148615]"
j4xCb_OU_lM.wav	7514094	7796864	156.54	162.43	lowfry	j4xCb_OU_lM	"[-0.06535792 -0.05556781 -0.05310756 ...  0.20847685  0.12357263
  0.25074232]"
j4xCb_OU_lM.wav	15607925	15900819	325.17	331.27	lowfry	j4xCb_OU_lM	"[-0.2195067  -0.21772139 -0.17875652 ... -0.2334252  -0.12641048
 -0.06449656]"
j4xCb_OU_lM.wav	16209427	17555067	337.7	365.73	lowfry	j4xCb_OU_lM	"[ 0.14651883  0.01061303 -0.08192345 ... -0.07705914 -0.12883044
 -0.17326433]"
j4xCb_OU_lM.wav	19096933	19274280	397.85	401.55	midfry	j4xCb_OU_lM	"[-0.13324841 -0.13773885 -0.19316879 ...  0.08324841  0.09484076
  0.20589172]"
j4xCb_OU_lM.wav	19369433	19536397	403.53	407.01	midfry	j4xCb_OU_lM	"[-0.44981656 -0.48226743 -0.50476256 ...  0.0793875   0.028317
 -0.06078509]"
j4xCb_OU_lM.wav	19582953	19821155	407.98	412.94	highfry	j4xCb_OU_lM	"[ 0.01110327 -0.04945125 -0.08755856 ... -0.17434696 -0.25524677
 -0.31289712]"
j4xCb_OU_lM.wav	19922602	20103991	415.05	418.83	lowfry	j4xCb_OU_lM	"[-0.19036086 -0.20719302 -0.20684704 ... -0.02869944 -0.03482337
  0.05736429]"
j4xCb_OU_lM.wav	21162034	21666999	440.88	451.4	midfry	j4xCb_OU_lM	"[-0.26269149 -0.27890454 -0.3059828  ...  0.13449743  0.16230003
  0.22567272]"
j4xCb_OU_lM.wav	21708348	22308864	452.26	464.77	lowfry	j4xCb_OU_lM	[0.14375661 0.22778817 0.16692427 ... 0.30908647 0.24545676 0.22381843]
j4xCb_OU_lM.wav	22316032	22569715	464.92	470.2	highfry	j4xCb_OU_lM	"[ 0.47938406  0.56682775  0.68837743 ... -0.2443771  -0.19895159
 -0.10230158]"
j4xCb_OU_lM.wav	24355719	24853254	507.41	517.78	lowfry	j4xCb_OU_lM	"[-0.30742595 -0.29287642 -0.26750008 ...  0.129564    0.13346555
  0.1105602 ]"
j4xCb_OU_lM.wav	24953210	25334594	519.86	527.8	lowfry	j4xCb_OU_lM	"[-0.02257056  0.05317724  0.06364403 ... -0.5173537  -0.58918266
 -0.58372604]"
j4xCb_OU_lM.wav	25511849	25960055	531.5	540.83	lowfry	j4xCb_OU_lM	"[-0.24536066 -0.28020654 -0.30727586 ... -0.06307307 -0.01031138
 -0.07485527]"
j4xCb_OU_lM.wav	26085561	26776921	543.45	557.85	highfry	j4xCb_OU_lM	"[ 0.28012043  0.35183917  0.41196056 ... -0.06061523 -0.11608494
 -0.18377328]"
j4xCb_OU_lM.wav	28230263	28723398	588.13	598.4	midfry	j4xCb_OU_lM	"[ 0.06907118  0.01717989  0.03429279 ... -0.03976826 -0.09999833
 -0.17188259]"
j4xCb_OU_lM.wav	28778147	29087677	599.54	605.99	highfry	j4xCb_OU_lM	"[ 0.20420755  0.19071689  0.22325833 ... -0.12971258 -0.0704164
  0.02224043]"
j4xCb_OU_lM.wav	29101020	29361419	606.27	611.7	lowfry	j4xCb_OU_lM	[0.25317107 0.24819033 0.25816842 ... 0.5786625  0.47690596 0.41961084]
j4xCb_OU_lM.wav	29370980	30475037	611.9	634.9	lowfry	j4xCb_OU_lM	"[-0.01435001 -0.03073837  0.03049377 ...  0.23403561  0.22886635
  0.25150023]"
j4xCb_OU_lM.wav	30482372	30870732	635.05	643.14	lowfry	j4xCb_OU_lM	[0.35378373 0.37418486 0.40227336 ... 0.25430773 0.12278454 0.1670691 ]
j4xCb_OU_lM.wav	30964189	31643954	645.09	659.25	lowfry	j4xCb_OU_lM	"[-0.29631638 -0.26805932 -0.37322596 ... -0.37552225 -0.39205868
 -0.41683942]"
1CdtbR9JHCA.wav	1289216	1589947	29.23	36.05	midfry	1CdtbR9JHCA	"[-0.19308862 -0.15880915 -0.06268098 ...  0.51691433  0.53716644
  0.50791532]"
1CdtbR9JHCA.wav	1671182	1953274	37.9	44.29	midfry	1CdtbR9JHCA	"[-0.26242503 -0.30793568 -0.23961756 ... -0.35563668 -0.34896132
 -0.33872229]"
1CdtbR9JHCA.wav	2055896	2337742	46.62	53.01	midfry	1CdtbR9JHCA	"[-0.19484326 -0.19264519 -0.20824102 ... -0.04497322 -0.06274968
 -0.06123197]"
1CdtbR9JHCA.wav	2517814	2650384	57.09	60.1	midfry	1CdtbR9JHCA	"[ 0.12284076  0.24055878  0.31163018 ...  0.00533254 -0.01938947
  0.09701727]"
1CdtbR9JHCA.wav	2721378	2835327	61.71	64.29	midfry	1CdtbR9JHCA	"[-0.34996106 -0.24289681 -0.18500457 ... -0.18006028 -0.15063158
 -0.17176335]"
1CdtbR9JHCA.wav	2903740	3026257	65.84	68.62	midfry	1CdtbR9JHCA	"[ 0.10417213  0.20808208  0.3265167  ... -0.30804188 -0.28956706
 -0.28605387]"
1CdtbR9JHCA.wav	3096832	3202146	70.22	72.61	midfry	1CdtbR9JHCA	"[ 0.47314661  0.30331703  0.11841657 ... -0.13979535 -0.33433686
 -0.33962332]"
1CdtbR9JHCA.wav	3569188	3756375	80.93	85.18	midfry	1CdtbR9JHCA	"[-0.39866393 -0.40899129 -0.42847124 ... -0.20489892 -0.15924114
 -0.11310995]"
1CdtbR9JHCA.wav	3763266	3860416	85.33	87.54	midfry	1CdtbR9JHCA	"[-0.16580788 -0.23382027 -0.29117309 ... -0.05271359 -0.06544489
 -0.13875166]"
1CdtbR9JHCA.wav	3931323	3948224	89.15	89.53	midfry	1CdtbR9JHCA	"[ 0.11598746  0.05841375  0.0311021  ... -0.52150306 -0.57290962
 -0.49605589]"
1CdtbR9JHCA.wav	4687968	5033728	106.3	114.14	lowfry	1CdtbR9JHCA	"[-0.1133419  -0.12035847 -0.1922783  ...  0.00687763 -0.16096426
 -0.30853798]"
1CdtbR9JHCA.wav	5070912	5199888	114.99	117.91	lowfry	1CdtbR9JHCA	"[-0.03322048 -0.02447282  0.02921615 ...  0.14176706  0.24947153
  0.29051163]"
1CdtbR9JHCA.wav	5215168	5417276	118.26	122.84	lowfry	1CdtbR9JHCA	[0.00346936 0.02458111 0.00171134 ... 0.01599328 0.04468161 0.05390731]
1CdtbR9JHCA.wav	5448535	5497344	123.55	124.66	lowfry	1CdtbR9JHCA	"[-0.16912697 -0.16593856 -0.17645505 ...  0.25408681  0.28361048
  0.34889374]"
1CdtbR9JHCA.wav	5504256	5603007	124.81	127.05	midfry	1CdtbR9JHCA	[0.17437412 0.25859991 0.28202799 ... 0.11478188 0.14021908 0.17065288]
1CdtbR9JHCA.wav	5643023	5812465	127.96	131.8	midfry	1CdtbR9JHCA	"[ 0.19337349  0.14552496  0.14277108 ... -0.23614458 -0.19356282
 -0.1510327 ]"
1CdtbR9JHCA.wav	5834613	5872128	132.3	133.15	lowfry	1CdtbR9JHCA	"[ 0.62867969  0.68106966  0.62906223 ... -0.1730545  -0.22120009
 -0.27648645]"
1CdtbR9JHCA.wav	5885952	5991688	133.47	135.87	midfry	1CdtbR9JHCA	"[ 0.02983206  0.02532944 -0.08596711 ... -0.17269914 -0.13194951
 -0.05356212]"
1CdtbR9JHCA.wav	6025536	6098101	136.63	138.28	midfry	1CdtbR9JHCA	"[ 0.23655933  0.29617983  0.3101955  ... -0.45234673 -0.46524833
 -0.48787106]"
1CdtbR9JHCA.wav	6113472	6271191	138.63	142.2	midfry	1CdtbR9JHCA	"[-0.22218601 -0.1605924  -0.10133435 ... -0.23762968 -0.13325367
 -0.03604729]"
1CdtbR9JHCA.wav	6305927	7079332	142.99	160.53	midfry	1CdtbR9JHCA	"[-0.24139668 -0.23802086 -0.18410843 ... -0.10014948 -0.02489041
 -0.00431635]"
1CdtbR9JHCA.wav	7860269	7936875	178.24	179.97	layered	1CdtbR9JHCA	"[-0.16270494 -0.12944968 -0.02747463 ... -0.35858208 -0.32419727
 -0.32630687]"
1CdtbR9JHCA.wav	7955136	8035706	180.39	182.22	layered	1CdtbR9JHCA	"[ 0.07731741  0.18907445  0.24150019 ... -0.11926153 -0.14628475
 -0.17260332]"
1CdtbR9JHCA.wav	8054053	8130992	182.63	184.38	midfry	1CdtbR9JHCA	"[-0.61419137 -0.65986792 -0.71849419 ...  0.5782658   0.51681915
  0.51903763]"
1CdtbR9JHCA.wav	8148411	8210635	184.77	186.18	midfry	1CdtbR9JHCA	[0.00668755 0.00943297 0.00334378 ... 0.02071381 0.00186547 0.00323818]
1CdtbR9JHCA.wav	8618384	8693792	195.43	197.14	layered	1CdtbR9JHCA	"[ 1.79002954e-04 -5.12127450e-02 -6.40830574e-02 ...  1.31477669e-01
  1.82529312e-01  2.01611027e-01]"
1CdtbR9JHCA.wav	8710696	8789512	197.52	199.31	layered	1CdtbR9JHCA	"[ 0.51147624  0.52669336  0.54192859 ... -0.09162877 -0.0367747
 -0.01260847]"
1CdtbR9JHCA.wav	8806065	8876644	199.68	201.28	layered	1CdtbR9JHCA	"[-0.01170302  0.04659433  0.09019487 ... -0.22716551 -0.24628951
 -0.22174039]"
1CdtbR9JHCA.wav	8907584	8978978	201.99	203.6	layered	1CdtbR9JHCA	"[-0.36517709 -0.3388883  -0.30939745 ... -0.03966316  0.0121537
  0.10501362]"
1CdtbR9JHCA.wav	9356388	9646784	212.16	218.75	layered	1CdtbR9JHCA	"[-0.33922819 -0.32289739 -0.27580711 ...  0.26655357  0.19444444
  0.0528309 ]"
1CdtbR9JHCA.wav	9729216	9743104	220.62	220.93	lowfry	1CdtbR9JHCA	[0.07421527 0.10079566 0.13360147 ... 0.14237999 0.15997202 0.17716184]
JuRRnVqv2Vc.wav	980224	1046528	22.23	23.73	midfry	JuRRnVqv2Vc	"[ 0.46943571  0.50831629  0.55481124 ... -0.3092288  -0.17035432
 -0.08204901]"
JuRRnVqv2Vc.wav	1070720	1173849	24.28	26.62	midfry	JuRRnVqv2Vc	"[-0.21291238 -0.2255623  -0.28783532 ...  0.12125004  0.11821345
  0.14304025]"
JuRRnVqv2Vc.wav	1224540	1392324	27.77	31.57	midfry	JuRRnVqv2Vc	"[-0.13585314 -0.09933775 -0.08331553 ...  0.373455    0.39211707
  0.44041261]"
JuRRnVqv2Vc.wav	1496275	1591140	33.93	36.08	midfry	JuRRnVqv2Vc	"[-0.26303903 -0.18727683 -0.11824396 ... -0.07727287 -0.2103946
 -0.10245064]"
JuRRnVqv2Vc.wav	1624594	1706628	36.84	38.7	midfry	JuRRnVqv2Vc	[0.08571123 0.0678254  0.0406218  ... 0.09082146 0.09896112 0.08358451]
JuRRnVqv2Vc.wav	1734229	1895286	39.32	42.98	midfry	JuRRnVqv2Vc	"[-0.17917417 -0.1102176  -0.12331004 ... -0.3161565  -0.32813501
 -0.35758538]"
JuRRnVqv2Vc.wav	3063338	3198720	69.46	72.53	highfry	JuRRnVqv2Vc	"[-0.05424665 -0.05540635 -0.05510117 ... -0.23004852 -0.18224128
 -0.14426099]"
JuRRnVqv2Vc.wav	3205888	3439819	72.7	78.0	midfry	JuRRnVqv2Vc	"[ 0.68773461  0.73145238  0.66881314 ...  0.03425703  0.05723746
 -0.08732871]"
JuRRnVqv2Vc.wav	3451860	3562240	78.27	80.78	midfry	JuRRnVqv2Vc	"[-0.42014832 -0.52526933 -0.56450087 ... -0.29284036 -0.27048555
 -0.23392438]"
JuRRnVqv2Vc.wav	3565440	3696480	80.85	83.82	highfry	JuRRnVqv2Vc	"[ 0.34447768  0.21602527  0.04234443 ...  0.14648885 -0.00468459
 -0.19016083]"
JuRRnVqv2Vc.wav	3705984	3814272	84.04	86.49	midfry	JuRRnVqv2Vc	"[-0.00193793 -0.01605274  0.02478103 ...  0.20213935  0.13595996
  0.13350322]"
JuRRnVqv2Vc.wav	3816960	3940992	86.55	89.36	highfry	JuRRnVqv2Vc	"[ 0.11366619 -0.05955687 -0.22841578 ...  0.06741539  0.08456679
  0.28370006]"
JuRRnVqv2Vc.wav	3953376	4052448	89.65	91.89	midfry	JuRRnVqv2Vc	[0.35544908 0.27324747 0.24941252 ... 0.07705924 0.23531297 0.23810541]
JuRRnVqv2Vc.wav	4122144	4209984	93.47	95.46	midfry	JuRRnVqv2Vc	"[-0.06390576  0.06311228  0.12463759 ...  0.23143712  0.15485092
  0.06852931]"
JuRRnVqv2Vc.wav	4247867	4328352	96.32	98.15	midfry	JuRRnVqv2Vc	"[-0.45602283 -0.35790582 -0.27488021 ...  0.35714286  0.2972045
  0.27657399]"
JuRRnVqv2Vc.wav	4591735	4637670	104.12	105.16	midfry	JuRRnVqv2Vc	[0.66357921 0.72264779 0.81905576 ... 0.23093356 0.19608142 0.15343181]
JuRRnVqv2Vc.wav	4665971	4830854	105.8	109.54	midfry	JuRRnVqv2Vc	"[ 0.17177343  0.01260414  0.00428785 ... -0.13280129 -0.09631642
  0.01091037]"
JuRRnVqv2Vc.wav	6214948	6343016	140.93	143.83	midfry	JuRRnVqv2Vc	"[-0.19118904 -0.2160929  -0.26323018 ... -0.13510956 -0.06279375
 -0.00332662]"
JuRRnVqv2Vc.wav	6356316	6413311	144.13	145.43	midfry	JuRRnVqv2Vc	"[-0.01954711 -0.16171758 -0.36461989 ...  0.5434431   0.49470504
  0.49989319]"
JuRRnVqv2Vc.wav	6444843	6660048	146.14	151.02	midfry	JuRRnVqv2Vc	"[-0.06106754 -0.13789789 -0.2116306  ...  0.16576128  0.19591357
  0.24367504]"
JuRRnVqv2Vc.wav	6725414	7143411	152.5	161.98	midfry	JuRRnVqv2Vc	"[-0.33449812 -0.37371441 -0.38589129 ... -0.12862026 -0.131901
 -0.13721122]"
JuRRnVqv2Vc.wav	7195721	7265568	163.17	164.75	midfry	JuRRnVqv2Vc	"[ 0.09460738  0.06366161  0.04602191 ... -0.20612201 -0.25426496
 -0.30242317]"
JuRRnVqv2Vc.wav	7267392	7337952	164.79	166.39	highfry	JuRRnVqv2Vc	[0.49998474 0.54257332 0.57312235 ... 0.23714408 0.20696127 0.12796411]
JuRRnVqv2Vc.wav	7824992	7952224	177.44	180.32	midfry	JuRRnVqv2Vc	"[-0.11339042 -0.11880886 -0.11328358 ... -0.14384053 -0.24062457
 -0.28555947]"
JuRRnVqv2Vc.wav	7964096	8074496	180.59	183.1	midfry	JuRRnVqv2Vc	"[-0.23802911 -0.27249977 -0.29877621 ... -0.09230323 -0.1917478
 -0.23740349]"
JuRRnVqv2Vc.wav	8076032	8197728	183.13	185.89	highfry	JuRRnVqv2Vc	"[-0.388699   -0.35825678 -0.3554033  ...  0.02891629  0.13336589
  0.17943358]"
JuRRnVqv2Vc.wav	8214752	8319643	186.28	188.65	midfry	JuRRnVqv2Vc	"[ 0.28321177  0.18439283  0.07844783 ... -0.16527299 -0.22846156
 -0.28112125]"
JuRRnVqv2Vc.wav	8381856	8473615	190.06	192.15	midfry	JuRRnVqv2Vc	"[-0.00851466  0.04414502  0.00274667 ... -0.02967925 -0.03997925
 -0.08452101]"
JuRRnVqv2Vc.wav	8507671	8589493	192.92	194.77	midfry	JuRRnVqv2Vc	"[-0.02037111  0.04028443  0.06282235 ...  0.15195166  0.12733848
  0.12926115]"
JuRRnVqv2Vc.wav	8880330	8971990	201.37	203.45	midfry	JuRRnVqv2Vc	"[ 0.33178198  0.35312967  0.33606983 ... -0.10576189 -0.11015656
 -0.09164708]"
JuRRnVqv2Vc.wav	9008720	9149917	204.28	207.48	midfry	JuRRnVqv2Vc	"[-0.02157659  0.05923643 -0.17995239 ...  0.10869167  0.08311716
  0.07429731]"
JuRRnVqv2Vc.wav	9181689	9339172	208.2	211.77	midfry	JuRRnVqv2Vc	[0.16995758 0.20827357 0.20044557 ... 0.17389447 0.12897122 0.1278573 ]
JuRRnVqv2Vc.wav	9624363	9908293	218.24	224.68	midfry	JuRRnVqv2Vc	"[-0.08476516 -0.09015168 -0.09430219 ...  0.21434675  0.19586779
  0.19621876]"
JuRRnVqv2Vc.wav	10502900	10625733	238.16	240.95	midfry	JuRRnVqv2Vc	[0.05079806 0.13574633 0.21187475 ... 0.514832   0.52659688 0.42294076]
JuRRnVqv2Vc.wav	10900516	11066110	247.18	250.93	midfry	JuRRnVqv2Vc	"[-0.04342784 -0.05314798 -0.04258858 ...  0.20566424  0.06573687
 -0.05087436]"
JuRRnVqv2Vc.wav	11203038	11481409	254.04	260.35	midfry	JuRRnVqv2Vc	"[ 0.26810511  0.2546617   0.27825251 ... -0.42141484 -0.22754601
 -0.06779687]"
JuRRnVqv2Vc.wav	11689517	11725120	265.07	265.88	midfry	JuRRnVqv2Vc	"[ 0.21942808  0.17503891  0.10759301 ... -0.45501572 -0.48527482
 -0.48941008]"
JuRRnVqv2Vc.wav	11728320	12079591	265.95	273.91	highfry	JuRRnVqv2Vc	"[-0.06036561 -0.11502426 -0.16119877 ... -0.20613727 -0.10824915
 -0.15771966]"
C_voh9WFbsM.wav	1858074	1966653	42.13	44.6	clean	C_voh9WFbsM	"[ 0.24456008  0.252678    0.26967681 ... -0.15990173 -0.1461684
 -0.10835597]"
C_voh9WFbsM.wav	2003848	2389300	45.44	54.18	clean	C_voh9WFbsM	"[ 0.17198706  0.19954527  0.18616291 ... -0.13498337 -0.12396619
 -0.13899655]"
C_voh9WFbsM.wav	2429952	2969709	55.1	67.34	clean	C_voh9WFbsM	"[-0.25077059 -0.34551531 -0.49041719 ... -0.11836604 -0.08743553
 -0.08577227]"
C_voh9WFbsM.wav	3065357	3257171	69.51	73.86	midfry	C_voh9WFbsM	"[ 0.01548814  0.01593066  0.10531938 ... -0.14734336 -0.11610767
 -0.11030915]"
C_voh9WFbsM.wav	3348351	3574634	75.93	81.06	midfry	C_voh9WFbsM	[0.40568255 0.38702048 0.38727989 ... 0.18008972 0.14471877 0.10490738]
C_voh9WFbsM.wav	3630200	3866342	82.32	87.67	midfry	C_voh9WFbsM	"[ 0.2878811   0.3230079   0.35975219 ... -0.22156438 -0.16129032
 -0.09170812]"
C_voh9WFbsM.wav	3903121	4132462	88.51	93.71	midfry	C_voh9WFbsM	"[ 0.2347026   0.30068361  0.35354167 ... -0.53323466 -0.52749718
 -0.56393628]"
C_voh9WFbsM.wav	4199386	4421952	95.22	100.27	midfry	C_voh9WFbsM	"[ 0.10046693  0.00672933 -0.11815241 ... -0.00950652 -0.0724662
 -0.09424116]"
C_voh9WFbsM.wav	4463103	4654069	101.2	105.53	midfry	C_voh9WFbsM	"[ 0.31398968  0.31804865  0.3370922  ... -0.21164586 -0.23683889
 -0.21413312]"
C_voh9WFbsM.wav	4693581	5223424	106.43	118.44	clean	C_voh9WFbsM	[0.04225288 0.09327982 0.12248604 ... 0.24193548 0.27564318 0.22292245]
C_voh9WFbsM.wav	5244467	5788672	118.92	131.26	clean	C_voh9WFbsM	"[-0.17711417 -0.14633625 -0.13351848 ...  0.52557451  0.42931913
  0.41067232]"
C_voh9WFbsM.wav	5897926	6071455	133.74	137.67	midfry	C_voh9WFbsM	"[-0.22582171 -0.26409192 -0.27697073 ... -0.11447493 -0.14497818
 -0.07560961]"
C_voh9WFbsM.wav	6168674	6398775	139.88	145.1	midfry	C_voh9WFbsM	"[-0.14030885 -0.15813166 -0.21477401 ...  0.26699118  0.23809015
  0.20084231]"
C_voh9WFbsM.wav	6443964	6673287	146.12	151.32	midfry	C_voh9WFbsM	[0.29348125 0.37934507 0.42417676 ... 0.01812799 0.03769036 0.07184057]
C_voh9WFbsM.wav	6722886	6929255	152.45	157.13	midfry	C_voh9WFbsM	"[-0.39248329 -0.36465041 -0.33104953 ...  0.29956969  0.33324686
  0.26572466]"
C_voh9WFbsM.wav	7020563	7219860	159.2	163.72	midfry	C_voh9WFbsM	[0.57223731 0.51100192 0.50210578 ... 0.45405438 0.5393994  0.52227851]
C_voh9WFbsM.wav	7286580	7502229	165.23	170.12	midfry	C_voh9WFbsM	"[-0.09129612  0.00762963  0.09918516 ... -0.14365062 -0.09836116
 -0.02610858]"
C_voh9WFbsM.wav	9272456	9470937	210.26	214.76	midfry	C_voh9WFbsM	[0.36104923 0.23558763 0.11123997 ... 0.30265206 0.32978301 0.34203619]
C_voh9WFbsM.wav	9556228	9818823	216.69	222.65	midfry	C_voh9WFbsM	[0.20847194 0.1837672  0.18660543 ... 0.03810236 0.05040132 0.06451613]
C_voh9WFbsM.wav	9981778	10221364	226.34	231.78	midfry	C_voh9WFbsM	"[-0.00836207  0.05282754  0.1016419  ...  0.24167608  0.28299814
  0.33103427]"
C_voh9WFbsM.wav	10250714	10461819	232.44	237.23	midfry	C_voh9WFbsM	[0.54907376 0.48080386 0.42509232 ... 0.16220588 0.13243507 0.15512558]
C_voh9WFbsM.wav	10536488	10760246	238.92	244.0	midfry	C_voh9WFbsM	"[-0.41763054 -0.44895779 -0.56187628 ...  0.115009    0.09761345
  0.12796411]"
C_voh9WFbsM.wav	10812273	11049837	245.18	250.56	midfry	C_voh9WFbsM	"[-0.20908231 -0.13005463 -0.00291452 ...  0.06938383  0.05972472
  0.04365673]"
FukeNR1ydOA.wav	849920	1223680	19.27	27.75	lowfry	FukeNR1ydOA	"[ 0.17808332  0.07333086 -0.00516124 ... -0.35459763 -0.37326066
 -0.35736405]"
FukeNR1ydOA.wav	1467392	1643520	33.27	37.27	highfry	FukeNR1ydOA	"[-0.27273489 -0.3003393  -0.29191974 ... -0.1955347  -0.51995979
 -0.65814937]"
FukeNR1ydOA.wav	1672192	1709056	37.92	38.75	midfry	FukeNR1ydOA	[0.21068011 0.32201237 0.50258321 ... 0.11785382 0.1275091  0.11514356]
FukeNR1ydOA.wav	2118656	2265088	48.04	51.36	highfry	FukeNR1ydOA	"[ 0.02584761 -0.01586847 -0.08817635 ...  0.36939184  0.32788025
  0.29323954]"
FukeNR1ydOA.wav	2343936	2528256	53.15	57.33	highfry	FukeNR1ydOA	"[-0.1566857  -0.25537544 -0.33932471 ... -0.24865614 -0.21421972
 -0.13295817]"
FukeNR1ydOA.wav	2991887	3145207	67.84	71.32	highfry	FukeNR1ydOA	"[-0.15841998 -0.23539605 -0.3294292  ...  0.34573469  0.30798781
  0.23771347]"
FukeNR1ydOA.wav	3210778	3400955	72.81	77.12	highfry	FukeNR1ydOA	"[ 0.06320375  0.06283389  0.0140955  ... -0.65611901 -0.61132572
 -0.55592997]"
FukeNR1ydOA.wav	3431095	3603456	77.8	81.71	highfry	FukeNR1ydOA	"[-0.61808484 -0.60377905 -0.6415695  ...  0.28471016  0.21458695
  0.19689076]"
